,filename,Nodes,class
1107,/zookeeper-contrib/zookeeper-contrib-zooinspector/src/test/java/org/apache/zookeeper/inspector/LoggerTest.java,"[MethodDeclaration, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, FieldAccessExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, ObjectCreationExpr, MethodCallExpr, MethodCallExpr] [Test, testLogStdOutConfig, ByteArrayOutputStream, byteArrayOutputStream, ByteArrayOutputStream, PrintStream, realStdOut, System, out, System, setOut, PrintStream, byteArrayOutputStream, System, setOut, realStdOut, to, stdout, debug, String, bufferMessage, String, byteArrayOutputStream, toByteArray, StandardCharsets, UTF, Assert, assertTrue, bufferMessage, contains, testMessage]",4
1201,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, VariableDeclarationExpr, BinaryExpr, IfStmt, BinaryExpr, MethodCallExpr, ReturnStmt, VariableDeclarationExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, MethodCallExpr, MethodCallExpr] [add, time, count, Socket, s, interval, time, INTERVAL, currentInterval, currentInterval, interval, We, track, totals, by, seconds, Long, total, totalByTime, get, interval, total, totalByTime, put, interval, count, totalByTime, put, interval, total, longValue, count, tf, println, interval, count, s]",1
1202,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BinaryExpr, MethodCallExpr, ReturnStmt] [currentInterval, currentInterval, interval]",4
1205,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, TryStmt, MethodCallExpr, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, WhileStmt, BinaryExpr, VariableDeclarationExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, ThrowStmt, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, MethodCallExpr] [run, BufferedReader, is, BufferedReader, InputStreamReader, s, getInputStream, String, result, result, is, readLine, String, timePercentCount, result, split, timePercentCount, length, IOException, result, time, Long, parseLong, timePercentCount, percent, Integer, parseInt, timePercentCount, count, Integer, parseInt, timePercentCount, errs, Integer, parseInt, timePercentCount, errs, add, time, count, s, Exception, e, e, printStackTrace, close]",2
1206,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodCallExpr, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, WhileStmt, BinaryExpr, VariableDeclarationExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, ThrowStmt, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, MethodCallExpr] [BufferedReader, is, BufferedReader, InputStreamReader, s, getInputStream, String, result, result, is, readLine, String, timePercentCount, result, split, timePercentCount, length, IOException, result, time, Long, parseLong, timePercentCount, percent, Integer, parseInt, timePercentCount, count, Integer, parseInt, timePercentCount, errs, Integer, parseInt, timePercentCount, errs, add, time, count, s, Exception, e, e, printStackTrace, close]",2
1207,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BinaryExpr, VariableDeclarationExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, ThrowStmt, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, MethodCallExpr] [result, is, readLine, String, timePercentCount, result, split, timePercentCount, length, IOException, result, time, Long, parseLong, timePercentCount, percent, Integer, parseInt, timePercentCount, count, Integer, parseInt, timePercentCount, errs, Integer, parseInt, timePercentCount, errs, add, time, count, s]",2
1208,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BinaryExpr, MethodCallExpr, ThrowStmt] [timePercentCount, length, IOException, result]",4
1209,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BinaryExpr, MethodCallExpr] [errs]",5
1212,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, TryStmt, MethodCallExpr, MethodCallExpr, MethodCallExpr] [close, slaves, remove, s, close, IOException, e, e, printStackTrace]",2
1213,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodCallExpr, MethodCallExpr, MethodCallExpr] [slaves, remove, s, close, IOException, e, e, printStackTrace]",2
1214,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, TryStmt, WhileStmt, BooleanLiteralExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr] [run, Socket, s, ss, accept, slaves, add, SlaveThread, s, IOException, e, e, printStackTrace, Iterator, SlaveThread, it, slaves, iterator, it, hasNext, SlaveThread, st, it, next, it, remove, st, close]",1
1215,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[WhileStmt, BooleanLiteralExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr] [Socket, s, ss, accept, slaves, add, SlaveThread, s, IOException, e, e, printStackTrace, Iterator, SlaveThread, it, slaves, iterator, it, hasNext, SlaveThread, st, it, next, it, remove, st, close]",1
1217,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BooleanLiteralExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr] [Socket, s, ss, accept, slaves, add, SlaveThread, s]",3
1218,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, TryStmt, AssignExpr, MethodCallExpr, VariableDeclarationExpr, IntegerLiteralExpr, VariableDeclarationExpr, IntegerLiteralExpr, VariableDeclarationExpr, IntegerLiteralExpr, VariableDeclarationExpr, IntegerLiteralExpr, WhileStmt, BooleanLiteralExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, NameExpr, AssignExpr, VariableDeclarationExpr, MethodCallExpr, AssignExpr, IfStmt, BinaryExpr, IfStmt, BinaryExpr, AssignExpr, IfStmt, BinaryExpr, AssignExpr, AssignExpr, UnaryExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, BinaryExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, AssignExpr, AssignExpr, AssignExpr, MethodCallExpr] [run, currentInterval, Time, currentElapsedTime, INTERVAL, Give, things, time, to, report, Thread, sleep, INTERVAL, min, max, total, number, now, Time, currentElapsedTime, lastInterval, currentInterval, currentInterval, count, remove, lastInterval, Multiply, by, to, get, count, count, INTERVAL, reqs, sec, lastChange, lastChange, INTERVAL, now, We, only, want, to, print, anything, things, have, had, a, chance, to, change, count, min, min, count, count, max, max, count, total, count, number, Calendar, calendar, Calendar, getInstance, calendar, setTimeInMillis, lastInterval, INTERVAL, String, report, lastInterval, calendar, get, Calendar, HOUR, OF, DAY, calendar, get, Calendar, MINUTE, calendar, get, Calendar, SECOND, percentage, count, min, total, number, max, sf, sf, println, report, max, total, min, number, Thread, sleep, INTERVAL, Exception, e, e, printStackTrace]",1
1219,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[AssignExpr, MethodCallExpr, VariableDeclarationExpr, IntegerLiteralExpr, VariableDeclarationExpr, IntegerLiteralExpr, VariableDeclarationExpr, IntegerLiteralExpr, VariableDeclarationExpr, IntegerLiteralExpr, WhileStmt, BooleanLiteralExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, NameExpr, AssignExpr, VariableDeclarationExpr, MethodCallExpr, AssignExpr, IfStmt, BinaryExpr, IfStmt, BinaryExpr, AssignExpr, IfStmt, BinaryExpr, AssignExpr, AssignExpr, UnaryExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, BinaryExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, AssignExpr, AssignExpr, AssignExpr, MethodCallExpr] [currentInterval, Time, currentElapsedTime, INTERVAL, Give, things, time, to, report, Thread, sleep, INTERVAL, min, max, total, number, now, Time, currentElapsedTime, lastInterval, currentInterval, currentInterval, count, remove, lastInterval, Multiply, by, to, get, count, count, INTERVAL, reqs, sec, lastChange, lastChange, INTERVAL, now, We, only, want, to, print, anything, things, have, had, a, chance, to, change, count, min, min, count, count, max, max, count, total, count, number, Calendar, calendar, Calendar, getInstance, calendar, setTimeInMillis, lastInterval, INTERVAL, String, report, lastInterval, calendar, get, Calendar, HOUR, OF, DAY, calendar, get, Calendar, MINUTE, calendar, get, Calendar, SECOND, percentage, count, min, total, number, max, sf, sf, println, report, max, total, min, number, Thread, sleep, INTERVAL, Exception, e, e, printStackTrace]",1
1220,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BooleanLiteralExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, NameExpr, AssignExpr, VariableDeclarationExpr, MethodCallExpr, AssignExpr, IfStmt, BinaryExpr, IfStmt, BinaryExpr, AssignExpr, IfStmt, BinaryExpr, AssignExpr, AssignExpr, UnaryExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, BinaryExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, AssignExpr, AssignExpr, AssignExpr, MethodCallExpr] [now, Time, currentElapsedTime, lastInterval, currentInterval, currentInterval, count, remove, lastInterval, Multiply, by, to, get, count, count, INTERVAL, reqs, sec, lastChange, lastChange, INTERVAL, now, We, only, want, to, print, anything, things, have, had, a, chance, to, change, count, min, min, count, count, max, max, count, total, count, number, Calendar, calendar, Calendar, getInstance, calendar, setTimeInMillis, lastInterval, INTERVAL, String, report, lastInterval, calendar, get, Calendar, HOUR, OF, DAY, calendar, get, Calendar, MINUTE, calendar, get, Calendar, SECOND, percentage, count, min, total, number, max, sf, sf, println, report, max, total, min, number, Thread, sleep, INTERVAL]",1
1221,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BinaryExpr, IfStmt, BinaryExpr, AssignExpr, IfStmt, BinaryExpr, AssignExpr, AssignExpr, UnaryExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, BinaryExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, AssignExpr, AssignExpr, AssignExpr] [reqs, sec, lastChange, lastChange, INTERVAL, now, We, only, want, to, print, anything, things, have, had, a, chance, to, change, count, min, min, count, count, max, max, count, total, count, number, Calendar, calendar, Calendar, getInstance, calendar, setTimeInMillis, lastInterval, INTERVAL, String, report, lastInterval, calendar, get, Calendar, HOUR, OF, DAY, calendar, get, Calendar, MINUTE, calendar, get, Calendar, SECOND, percentage, count, min, total, number, max, sf, sf, println, report, max, total, min, number]",1
1225,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, NameExpr, AssignExpr, ForEachStmt, MethodCallExpr, AssignExpr, VariableDeclarationExpr, BinaryExpr, IfStmt, BinaryExpr, MethodCallExpr, AssignExpr] [sendChange, percentage, now, Time, currentElapsedTime, start, now, ReporterThread, percentage, percentage, SlaveThread, st, slaves, toArray, SlaveThread, st, send, percentage, now, Time, currentElapsedTime, delay, now, start, delay, lastChange, now]",1
1227,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BinaryExpr, MethodCallExpr] [delay]",5
1231,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, TryStmt, AssignExpr, SynchronizedStmt, ForStmt, TryStmt, MethodCallExpr, AssignExpr, BreakStmt, IfStmt, BinaryExpr, MethodCallExpr, ReturnStmt, WhileStmt, NameExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, MethodCallExpr, MethodCallExpr] [run, zk, ZooKeeper, host, connected, wait, i, i, i, Thread, sleep, path, zk, create, client, Ids, OPEN, ACL, UNSAFE, CreateMode, EPHEMERAL, SEQUENTIAL, KeeperException, e, path, alive, r, nextInt, percentage, zk, setData, path, bytes, System, currentTimeMillis, zk, getData, path, System, currentTimeMillis, incOutstanding, Exception, e, e, printStackTrace, alive, zk, close, InterruptedException, e, e, printStackTrace]",1
1232,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[AssignExpr, SynchronizedStmt, ForStmt, TryStmt, MethodCallExpr, AssignExpr, BreakStmt, IfStmt, BinaryExpr, MethodCallExpr, ReturnStmt, WhileStmt, NameExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, MethodCallExpr, MethodCallExpr] [zk, ZooKeeper, host, connected, wait, i, i, i, Thread, sleep, path, zk, create, client, Ids, OPEN, ACL, UNSAFE, CreateMode, EPHEMERAL, SEQUENTIAL, KeeperException, e, path, alive, r, nextInt, percentage, zk, setData, path, bytes, System, currentTimeMillis, zk, getData, path, System, currentTimeMillis, incOutstanding, Exception, e, e, printStackTrace, alive, zk, close, InterruptedException, e, e, printStackTrace]",1
1235,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[TryStmt, MethodCallExpr, AssignExpr, BreakStmt] [i, i, i, Thread, sleep, path, zk, create, client, Ids, OPEN, ACL, UNSAFE, CreateMode, EPHEMERAL, SEQUENTIAL, KeeperException, e]",2
1236,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodCallExpr, AssignExpr, BreakStmt] [Thread, sleep, path, zk, create, client, Ids, OPEN, ACL, UNSAFE, CreateMode, EPHEMERAL, SEQUENTIAL, KeeperException, e]",2
1237,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BinaryExpr, MethodCallExpr, ReturnStmt] [path]",4
1240,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, MethodCallExpr, SynchronizedStmt] [process, WatchedEvent, event, event, getType, EventType, None, connected, event, getState, KeeperState, SyncConnected, notifyAll]",2
1242,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, MethodCallExpr, SynchronizedStmt] [processResult, rc, String, path, Object, ctx, data, Stat, stat, decOutstanding, statSync, alive, rc, errors, finished, rlatency, Time, currentElapsedTime, Long, ctx, reads]",1
1244,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BinaryExpr, MethodCallExpr, UnaryExpr, UnaryExpr, AssignExpr, UnaryExpr] [rc, errors, finished, rlatency, Time, currentElapsedTime, Long, ctx, reads]",2
1245,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, MethodCallExpr, SynchronizedStmt] [processResult, rc, String, path, Object, ctx, Stat, stat, decOutstanding, statSync, rc, errors, finished, wlatency, Time, currentElapsedTime, Long, ctx, writes]",1
1246,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[BinaryExpr, MethodCallExpr, UnaryExpr, UnaryExpr, AssignExpr, UnaryExpr] [rc, errors, finished, wlatency, Time, currentElapsedTime, Long, ctx, writes]",2
1251,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, MethodCallExpr, MethodCallExpr] [configure, String, params, Thread, run, String, parts, params, split, String, hostPort, parts, split, bytesSize, parts, length, bytesSize, Integer, parseInt, parts, Exception, e, bytes, bytesSize, s, Socket, hostPort, Integer, parseInt, hostPort, zkThread, ZooKeeperThread, parts, sendThread, SenderThread, s, BufferedReader, is, BufferedReader, InputStreamReader, s, getInputStream, String, line, line, is, readLine, percentage, Integer, parseInt, line, Exception, e, e, printStackTrace, start]",1
1252,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[MethodDeclaration, TryStmt, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, IntegerLiteralExpr, IfStmt, BinaryExpr, TryStmt, AssignExpr, AssignExpr, AssignExpr, AssignExpr, AssignExpr, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, WhileStmt, BinaryExpr, AssignExpr] [run, String, parts, params, split, String, hostPort, parts, split, bytesSize, parts, length, bytesSize, Integer, parseInt, parts, Exception, e, bytes, bytesSize, s, Socket, hostPort, Integer, parseInt, hostPort, zkThread, ZooKeeperThread, parts, sendThread, SenderThread, s, BufferedReader, is, BufferedReader, InputStreamReader, s, getInputStream, String, line, line, is, readLine, percentage, Integer, parseInt, line, Exception, e, e, printStackTrace]",1
1253,/zookeeper-it/src/main/java/org/apache/zookeeper/test/system/GenerateLoad.java,"[VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, IntegerLiteralExpr, IfStmt, BinaryExpr, TryStmt, AssignExpr, AssignExpr, AssignExpr, AssignExpr, AssignExpr, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, WhileStmt, BinaryExpr, AssignExpr] [String, parts, params, split, String, hostPort, parts, split, bytesSize, parts, length, bytesSize, Integer, parseInt, parts, Exception, e, bytes, bytesSize, s, Socket, hostPort, Integer, parseInt, hostPort, zkThread, ZooKeeperThread, parts, sendThread, SenderThread, s, BufferedReader, is, BufferedReader, InputStreamReader, s, getInputStream, String, line, line, is, readLine, percentage, Integer, parseInt, line, Exception, e, e, printStackTrace]",1
